LotFrontage,LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,TotalSF,Age,RemodAge
60.0,3600,0.0,0.0,0.0,684.0,684.0,684,0,1368,7,1930.0,216.0,0,158,0,0,0,0,0,2052.0,109,26
53.0,3922,72.0,0.0,0.0,1258.0,1258.0,1402,0,1402,7,2006.0,648.0,120,16,0,0,0,0,0,2660.0,13,12
80.0,12984,459.0,1283.0,147.0,0.0,1430.0,1647,0,1647,7,1977.0,621.0,0,0,0,0,0,0,0,3077.0,42,42
24.0,1950,0.0,81.0,612.0,23.0,716.0,716,0,1556,6,1980.0,452.0,161,0,0,0,0,0,0,2272.0,39,39
74.0,10927,280.0,546.0,0.0,512.0,1058.0,1058,0,1904,8,2003.0,736.0,179,60,0,0,0,0,0,2962.0,14,14
50.0,9000,0.0,0.0,0.0,780.0,780.0,780,0,1375,6,1979.0,544.0,0,162,0,0,126,0,0,2155.0,82,69
80.0,10041,0.0,789.0,0.0,119.0,908.0,927,0,1915,8,1992.0,506.0,120,150,0,0,0,0,0,2823.0,27,27
30.0,3182,0.0,0.0,0.0,600.0,600.0,600,0,1200,4,2004.0,480.0,0,172,0,0,0,0,0,1800.0,15,14
88.0,12803,99.0,922.0,0.0,572.0,1494.0,1494,0,1494,6,2002.0,530.0,192,36,0,0,0,0,0,2988.0,17,17
85.0,13600,176.0,454.0,0.0,314.0,768.0,1186,0,1986,7,1965.0,486.0,0,42,0,0,189,0,0,2754.0,54,29
82.0,12464,0.0,732.0,0.0,308.0,1040.0,1040,0,1040,6,2000.0,576.0,168,0,0,0,0,0,0,2080.0,23,23
78.0,7800,0.0,603.0,0.0,293.0,896.0,1112,0,2008,8,1948.0,230.0,103,0,0,0,0,0,0,2904.0,71,17
78.0,12168,0.0,428.0,0.0,537.0,965.0,1940,0,3194,10,1934.0,380.0,0,0,0,0,0,0,0,4159.0,85,21
61.0,7943,192.0,903.0,0.0,126.0,1029.0,1029,0,1029,5,1961.0,261.0,64,0,39,0,0,0,0,2058.0,58,58
70.0,11050,204.0,904.0,0.0,536.0,1440.0,1476,0,2153,8,2000.0,736.0,253,142,0,0,0,0,0,3593.0,19,19
80.0,10395,233.0,605.0,0.0,427.0,1032.0,1032,0,1032,6,1978.0,564.0,0,0,0,0,0,0,500,2064.0,41,41
70.0,11885,108.0,990.0,0.0,309.0,1299.0,1299,0,1872,7,2001.0,531.0,160,122,0,0,0,0,0,3171.0,18,18
70.0,8402,0.0,206.0,0.0,914.0,1120.0,1120,0,1120,6,0.0,0.0,0,30,0,0,0,0,0,2240.0,12,12
21.0,1491,0.0,150.0,480.0,0.0,630.0,630,0,630,3,0.0,0.0,96,24,0,0,0,0,0,1260.0,47,47
80.0,8800,156.0,763.0,0.0,173.0,936.0,1054,0,1054,6,1963.0,480.0,120,0,0,0,0,0,0,1990.0,56,56
64.0,7861,0.0,457.0,0.0,326.0,783.0,807,0,1509,7,2002.0,393.0,100,75,0,0,0,0,0,2292.0,17,16
59.0,7227,0.0,0.0,0.0,832.0,832.0,832,0,832,4,1962.0,528.0,0,0,0,0,0,0,0,1664.0,65,65
90.0,11694,452.0,48.0,0.0,1774.0,1822.0,1828,0,1828,9,2007.0,774.0,0,108,0,0,260,0,0,3650.0,12,12
85.0,12244,226.0,871.0,0.0,611.0,1482.0,1482,0,2262,10,2003.0,749.0,168,0,0,0,0,0,0,3744.0,16,16
45.0,8248,0.0,41.0,0.0,823.0,864.0,864,0,864,5,0.0,0.0,0,0,100,0,0,0,0,1728.0,105,69
90.0,10800,0.0,956.0,182.0,384.0,1522.0,1548,0,2614,9,1974.0,624.0,38,243,0,0,0,0,0,4136.0,45,22
71.0,7064,153.0,560.0,0.0,420.0,980.0,980,0,980,6,1986.0,484.0,192,0,0,0,0,0,0,1960.0,42,42
72.5,2117,513.0,420.0,0.0,336.0,756.0,756,0,1512,4,2000.0,440.0,0,32,0,0,0,0,0,2268.0,19,19
80.0,10400,288.0,247.0,0.0,485.0,732.0,1012,0,1790,8,1972.0,484.0,148,0,0,0,147,0,0,2522.0,47,47
87.0,10000,261.0,0.0,0.0,1116.0,1116.0,1116,0,1116,5,1962.0,440.0,0,0,0,0,385,0,0,2232.0,57,57
73.0,12342,0.0,0.0,0.0,978.0,978.0,1422,0,1422,6,1960.0,286.0,0,0,36,0,0,0,600,2400.0,59,41
80.0,9600,164.0,674.0,132.0,350.0,1156.0,1520,0,1520,7,1955.0,364.0,0,0,189,0,0,0,0,2676.0,64,47
70.0,11606,192.0,650.0,0.0,390.0,1040.0,1040,0,2080,9,1969.0,504.0,335,0,0,0,0,0,0,3120.0,50,50
82.0,9020,259.0,624.0,336.0,288.0,1248.0,1350,0,1350,6,1964.0,520.0,176,0,0,0,0,0,0,2598.0,55,55
50.0,9000,0.0,0.0,0.0,636.0,636.0,1089,0,1750,8,1937.0,240.0,0,0,293,0,0,0,0,2386.0,139,28
34.0,4590,108.0,24.0,0.0,1530.0,1554.0,1554,0,1554,6,2006.0,627.0,156,73,0,0,0,0,0,3108.0,13,13
85.0,11900,209.0,822.0,0.0,564.0,1386.0,1411,0,1411,6,1977.0,544.0,192,0,0,0,0,0,0,2797.0,42,42
80.0,9250,0.0,480.0,468.0,108.0,1056.0,1056,0,1056,6,1954.0,260.0,390,0,0,0,0,0,0,2112.0,65,14
64.0,6979,0.0,1056.0,0.0,0.0,1056.0,1056,0,1056,4,1980.0,576.0,264,56,0,0,0,0,600,2112.0,39,39
60.0,10896,0.0,256.0,0.0,1184.0,1440.0,1440,515,3395,14,0.0,0.0,0,110,0,0,0,0,0,4320.0,105,24
51.0,6120,0.0,0.0,0.0,264.0,264.0,800,0,800,4,0.0,0.0,0,0,0,0,0,0,0,1064.0,83,69
50.0,6000,0.0,0.0,0.0,811.0,811.0,811,0,1387,7,1954.0,256.0,0,0,0,0,0,0,0,2198.0,65,65
67.0,8777,0.0,0.0,0.0,796.0,796.0,796,0,796,4,0.0,0.0,328,0,164,0,0,0,0,1592.0,109,69
53.0,3982,0.0,1154.0,0.0,366.0,1520.0,1567,0,1567,7,2006.0,648.0,312,0,0,0,0,0,0,3087.0,13,13
62.0,12677,472.0,1218.0,0.0,300.0,1518.0,1518,0,1518,6,2003.0,588.0,185,140,0,0,0,0,0,3036.0,16,15
72.5,7050,0.0,738.0,0.0,319.0,1057.0,1057,0,1929,7,2001.0,650.0,0,235,0,0,0,0,0,2986.0,18,18
75.0,13860,0.0,1410.0,0.0,542.0,1952.0,2000,0,2704,9,1972.0,538.0,269,111,0,0,0,0,0,4656.0,47,24
80.0,10793,263.0,493.0,287.0,0.0,780.0,780,0,1620,7,1969.0,462.0,208,0,0,0,0,0,0,2400.0,50,50
85.0,9187,162.0,1121.0,0.0,645.0,1766.0,1766,0,1766,7,2009.0,478.0,195,130,0,0,0,0,0,3532.0,10,10
73.0,10530,0.0,282.0,35.0,664.0,981.0,981,0,981,5,1979.0,576.0,0,312,40,0,0,0,0,1962.0,48,48
60.0,7200,0.0,0.0,0.0,0.0,0.0,1048,0,1048,7,1950.0,420.0,0,27,0,0,0,0,0,1048.0,69,69
85.0,10452,216.0,500.0,0.0,594.0,1094.0,1094,0,1094,5,1953.0,495.0,0,0,0,0,287,0,0,2188.0,66,66
70.0,7700,351.0,0.0,0.0,756.0,756.0,1051,0,1839,7,1966.0,442.0,0,124,216,0,0,0,0,2595.0,53,53
21.0,1936,0.0,131.0,499.0,0.0,630.0,630,0,630,3,0.0,0.0,0,0,0,0,0,0,0,1260.0,49,49
65.0,8125,0.0,0.0,0.0,813.0,813.0,822,0,1665,7,2007.0,562.0,0,0,0,0,0,0,0,2478.0,12,12
60.0,9084,0.0,0.0,0.0,755.0,755.0,755,0,1510,7,1940.0,296.0,120,0,0,0,0,0,0,2265.0,79,69
70.0,8750,0.0,0.0,0.0,880.0,880.0,909,0,1716,7,1996.0,512.0,0,120,0,0,0,0,0,2596.0,23,23
60.0,10320,0.0,0.0,0.0,756.0,756.0,756,0,1469,7,1906.0,216.0,57,0,239,0,0,0,0,2225.0,113,24
91.0,10437,660.0,1696.0,0.0,413.0,2109.0,2113,0,2113,7,1995.0,839.0,236,46,0,0,0,0,0,4222.0,24,24
21.0,1680,381.0,0.0,0.0,525.0,525.0,525,0,1092,6,1971.0,264.0,0,0,0,0,0,0,0,1617.0,48,48
72.0,10007,54.0,806.0,0.0,247.0,1053.0,1053,0,1053,5,1959.0,312.0,0,0,0,0,0,0,0,2106.0,60,13
60.0,7200,0.0,0.0,0.0,776.0,776.0,851,0,1502,6,1931.0,270.0,0,0,112,0,0,0,0,2278.0,88,19
78.0,17503,0.0,0.0,0.0,912.0,912.0,912,0,1458,6,1948.0,330.0,192,0,0,0,0,0,0,2370.0,71,69
75.0,9937,0.0,637.0,0.0,849.0,1486.0,1486,0,1486,7,1968.0,480.0,0,0,0,0,0,0,0,2972.0,55,20
80.0,12384,233.0,0.0,0.0,793.0,793.0,1142,0,1935,7,1976.0,550.0,0,113,252,0,0,0,0,2728.0,43,43
52.0,46589,528.0,1361.0,180.0,88.0,1629.0,1686,0,2448,8,1994.0,711.0,517,76,0,0,0,0,0,4077.0,25,14
120.0,13560,216.0,0.0,0.0,1392.0,1392.0,1392,0,1392,5,1968.0,576.0,0,0,240,0,0,0,0,2784.0,51,51
90.0,10012,0.0,920.0,180.0,38.0,1138.0,1181,0,1181,6,1974.0,588.0,0,0,180,0,0,0,0,2319.0,47,47
49.0,20896,0.0,1721.0,0.0,356.0,2077.0,2097,0,2097,8,2005.0,1134.0,192,267,0,0,0,0,0,4174.0,14,13
106.0,11194,40.0,0.0,0.0,1406.0,1406.0,1454,0,1936,7,2000.0,504.0,188,124,0,0,0,0,0,3342.0,19,19
73.0,18450,113.0,187.0,723.0,111.0,1021.0,1465,0,2380,7,1965.0,596.0,0,265,0,0,0,0,0,3401.0,54,40
65.0,8125,258.0,1138.0,0.0,270.0,1408.0,1679,0,1679,7,1994.0,575.0,224,42,0,0,0,0,0,3087.0,25,21
72.0,14175,0.0,988.0,0.0,200.0,1188.0,1437,0,1437,6,1999.0,576.0,304,0,0,0,0,0,0,2625.0,63,32
80.0,11600,0.0,0.0,0.0,700.0,700.0,1180,0,1180,5,1922.0,252.0,0,0,67,0,0,0,0,1880.0,97,69
64.0,8633,0.0,193.0,0.0,545.0,738.0,738,0,1476,7,2005.0,540.0,100,35,0,0,0,0,0,2214.0,14,14
54.0,6629,0.0,551.0,0.0,121.0,672.0,697,0,1369,6,1930.0,300.0,147,0,0,0,0,0,0,2041.0,94,69
80.0,11250,0.0,767.0,0.0,441.0,1208.0,1208,0,1208,6,1977.0,546.0,198,42,0,0,0,0,0,2416.0,42,42
110.0,14442,106.0,1186.0,0.0,291.0,1477.0,1839,0,1839,7,1957.0,416.0,0,87,0,0,200,0,0,3316.0,62,15
80.0,9200,0.0,892.0,0.0,244.0,1136.0,1136,0,1136,5,1965.0,384.0,426,0,0,0,0,0,0,2272.0,54,54
24.0,2289,0.0,311.0,0.0,544.0,855.0,855,0,1441,7,1978.0,440.0,28,0,0,0,0,0,0,2296.0,41,41
60.0,9600,0.0,0.0,0.0,1095.0,1095.0,1095,0,1774,8,1920.0,779.0,0,0,90,0,0,0,0,2869.0,119,69
52.0,9022,0.0,0.0,0.0,768.0,768.0,792,0,792,5,1924.0,240.0,316,0,120,0,0,0,0,1560.0,95,13
80.0,11844,464.0,0.0,0.0,2046.0,2046.0,2046,0,2046,7,2008.0,834.0,322,82,0,0,0,0,0,4092.0,11,11
72.0,9945,57.0,827.0,0.0,161.0,988.0,988,0,988,5,1963.0,572.0,0,0,0,0,0,0,0,1976.0,58,58
50.0,8012,0.0,543.0,119.0,261.0,923.0,923,0,923,5,1980.0,264.0,80,0,0,0,0,0,0,1846.0,39,39
55.0,4500,0.0,182.0,0.0,611.0,793.0,848,0,1520,6,1968.0,281.0,0,0,56,0,0,0,0,2313.0,87,19
80.5,2887,0.0,1003.0,0.0,288.0,1291.0,1291,0,1291,6,1996.0,431.0,307,0,0,0,0,0,0,2582.0,23,22
90.0,11248,215.0,1059.0,0.0,567.0,1626.0,1668,0,1668,7,2002.0,702.0,257,45,0,0,0,0,0,3294.0,17,17
58.0,16770,30.0,0.0,0.0,1195.0,1195.0,1195,0,1839,7,1998.0,486.0,0,81,0,0,0,0,0,3034.0,21,21
60.0,5062,0.0,828.0,182.0,180.0,1190.0,1190,0,2090,6,1984.0,577.0,219,0,0,0,0,0,0,3280.0,35,35
84.0,10207,0.0,0.0,0.0,874.0,874.0,874,0,1761,7,2007.0,578.0,144,105,0,0,0,0,0,2635.0,12,12
72.5,5105,0.0,239.0,0.0,312.0,551.0,551,0,1102,4,2004.0,480.0,0,60,0,0,0,0,0,1653.0,15,15
60.0,8089,0.0,945.0,0.0,474.0,1419.0,1419,0,1419,7,2007.0,567.0,140,0,0,0,0,0,0,2838.0,12,12
61.0,7577,256.0,20.0,0.0,1342.0,1362.0,1362,0,1362,6,2005.0,460.0,192,28,0,0,0,0,0,2724.0,14,13
70.0,4426,147.0,697.0,0.0,151.0,848.0,848,0,848,3,2004.0,420.0,149,0,0,0,0,0,0,1696.0,15,15
104.0,21535,1170.0,1455.0,0.0,989.0,2444.0,2444,0,4316,10,1994.0,832.0,382,50,0,0,0,0,0,6760.0,25,24
42.0,26178,293.0,965.0,0.0,245.0,1210.0,1238,0,2519,9,1989.0,628.0,320,27,0,0,0,0,0,3729.0,30,29
60.0,5400,0.0,0.0,0.0,1073.0,1073.0,1073,0,1073,4,1968.0,326.0,0,0,112,0,0,0,0,2146.0,98,51
51.0,6120,0.0,0.0,0.0,927.0,927.0,1067,0,1539,5,1995.0,576.0,112,0,0,0,0,0,0,2466.0,83,69
54.0,13811,72.0,980.0,40.0,92.0,1112.0,1137,0,1137,5,1987.0,551.0,125,0,0,0,0,0,0,2249.0,32,32
50.0,6000,0.0,616.0,0.0,0.0,616.0,616,0,616,4,1921.0,205.0,0,0,129,0,0,0,0,1232.0,98,69
57.0,6420,0.0,210.0,551.0,219.0,980.0,1148,0,1148,6,1952.0,308.0,0,0,0,0,0,0,0,2128.0,67,67
65.0,8450,0.0,553.0,117.0,224.0,894.0,894,0,894,5,1973.0,336.0,416,144,0,0,0,0,0,1788.0,54,10
59.0,4282,0.0,16.0,0.0,1375.0,1391.0,1391,0,1391,5,2004.0,530.0,156,158,0,0,0,0,0,2782.0,15,15
85.0,14331,630.0,1274.0,0.0,526.0,1800.0,1800,0,1800,7,2002.0,765.0,270,78,0,0,0,0,0,3600.0,17,17
80.0,9600,168.0,0.0,0.0,1164.0,1164.0,1164,0,1164,6,1969.0,528.0,0,0,0,0,0,0,0,2328.0,50,50
82.0,12438,466.0,0.0,0.0,1234.0,1234.0,1264,0,2576,10,2006.0,666.0,324,100,0,0,0,0,0,3810.0,13,13
76.0,7630,0.0,0.0,0.0,360.0,360.0,1032,0,1812,8,1999.0,672.0,344,0,40,0,0,0,0,2172.0,119,23
70.0,8400,109.0,712.0,0.0,761.0,1473.0,1484,0,1484,7,2004.0,606.0,0,35,0,144,0,0,0,2957.0,15,14
70.0,5600,0.0,0.0,0.0,0.0,0.0,372,0,1092,7,0.0,0.0,0,0,0,0,0,0,3500,1092.0,89,69
80.5,115149,351.0,1219.0,0.0,424.0,1643.0,1824,0,1824,5,1971.0,739.0,380,48,0,0,0,0,0,3467.0,48,17
48.0,6240,176.0,863.0,0.0,461.0,1324.0,1324,0,1324,6,2006.0,550.0,192,38,0,0,0,0,0,2648.0,13,13
65.0,9018,0.0,0.0,0.0,728.0,728.0,728,0,1456,8,2007.0,400.0,100,24,0,0,0,0,0,2184.0,12,12
72.0,7162,41.0,0.0,0.0,876.0,876.0,904,0,904,6,1966.0,408.0,0,0,0,0,0,0,0,1780.0,53,53
56.0,4130,0.0,0.0,0.0,270.0,270.0,729,0,729,5,0.0,0.0,0,0,0,0,0,0,0,999.0,84,16
66.0,8712,0.0,0.0,0.0,859.0,859.0,859,0,1178,7,1964.0,384.0,68,0,98,0,0,0,0,2037.0,119,69
40.0,4671,0.0,767.0,0.0,461.0,1228.0,1228,0,1228,5,1988.0,472.0,168,120,0,0,0,0,0,2456.0,31,30
60.0,9873,160.0,789.0,0.0,171.0,960.0,960,0,960,6,1970.0,576.0,0,288,0,0,0,0,0,1920.0,49,49
72.0,13517,289.0,533.0,0.0,192.0,725.0,725,0,1479,6,1976.0,475.0,0,44,0,0,0,0,0,2204.0,43,14
78.0,10140,174.0,0.0,0.0,1064.0,1064.0,1350,0,1350,7,1974.0,478.0,0,0,0,0,0,0,0,2414.0,45,45
60.0,10800,0.0,0.0,0.0,718.0,718.0,1576,0,2554,8,1996.0,704.0,0,48,143,0,0,0,0,3272.0,129,21
80.0,10000,0.0,1084.0,0.0,92.0,1176.0,1178,0,1178,5,1973.0,439.0,224,0,0,0,0,0,0,2354.0,46,19
96.0,10542,651.0,1173.0,0.0,138.0,1311.0,1325,0,2418,9,1993.0,983.0,250,154,216,0,0,0,0,3729.0,26,25
69.0,9920,0.0,523.0,0.0,448.0,971.0,971,0,971,5,1969.0,300.0,0,0,0,0,0,0,0,1942.0,50,50
60.0,6563,0.0,1148.0,0.0,594.0,1742.0,1742,0,1742,5,1985.0,564.0,114,28,234,0,0,0,0,3484.0,34,34
70.0,4426,169.0,662.0,0.0,186.0,848.0,848,0,848,3,2004.0,420.0,160,0,0,0,0,0,0,1696.0,15,15
70.0,8120,0.0,191.0,0.0,673.0,864.0,864,0,864,5,1994.0,463.0,0,0,0,0,0,0,0,1728.0,49,49
60.0,8172,0.0,0.0,0.0,941.0,941.0,997,0,1470,7,1958.0,548.0,0,0,0,0,156,0,0,2411.0,65,47
86.0,13286,340.0,1234.0,0.0,464.0,1698.0,1698,0,1698,8,2007.0,768.0,327,64,0,0,0,0,0,3396.0,12,11
60.0,6960,0.0,375.0,239.0,250.0,864.0,864,0,864,5,1989.0,660.0,96,0,0,0,0,0,500,1728.0,49,49
70.0,21695,260.0,808.0,0.0,72.0,880.0,1680,0,1680,5,1988.0,540.0,292,44,0,182,0,0,0,2560.0,31,12
64.0,7314,82.0,724.0,0.0,508.0,1232.0,1232,0,1232,6,2007.0,632.0,132,0,0,0,0,0,0,2464.0,12,12
85.0,11475,95.0,0.0,0.0,1584.0,1584.0,1776,0,1776,9,1968.0,888.0,0,25,0,0,0,0,0,3360.0,61,61
52.0,6240,0.0,152.0,0.0,628.0,780.0,848,360,1208,5,1962.0,539.0,0,23,112,0,0,0,0,1628.0,94,69
39.0,5389,0.0,1180.0,0.0,415.0,1595.0,1616,0,1616,5,1995.0,608.0,237,152,0,0,0,0,0,3211.0,24,23
73.0,9590,442.0,786.0,0.0,82.0,868.0,1146,0,1146,6,2003.0,438.0,160,22,0,0,0,0,0,2014.0,16,16
75.0,11404,202.0,252.0,0.0,901.0,1153.0,1153,0,2031,8,1998.0,541.0,192,84,0,0,0,0,0,3184.0,21,20
80.0,10000,0.0,594.0,0.0,270.0,864.0,1144,0,1144,6,1961.0,264.0,165,0,0,0,0,0,400,2008.0,58,36
72.0,8978,0.0,0.0,0.0,948.0,948.0,948,0,948,6,1968.0,300.0,147,0,0,0,0,0,0,1896.0,51,51
60.0,10800,0.0,390.0,0.0,490.0,880.0,880,0,1768,6,1914.0,320.0,0,341,0,0,0,0,0,2648.0,105,49
60.0,8544,0.0,0.0,0.0,0.0,0.0,1040,0,1040,6,1949.0,400.0,0,0,0,0,0,0,0,1040.0,69,69
72.0,10463,0.0,0.0,0.0,893.0,893.0,901,0,1801,8,2005.0,800.0,0,116,0,0,0,0,0,2694.0,14,14
60.0,10800,0.0,1200.0,0.0,0.0,1200.0,1200,0,1200,5,0.0,0.0,120,0,0,0,0,0,0,2400.0,32,31
65.0,9313,0.0,0.0,0.0,864.0,864.0,864,0,1728,7,2004.0,572.0,187,56,0,0,0,0,0,2592.0,15,15
60.0,9600,0.0,0.0,0.0,264.0,264.0,768,0,1432,7,1910.0,360.0,270,0,112,0,0,0,0,1696.0,109,17
65.0,6768,0.0,832.0,0.0,80.0,912.0,912,0,912,5,1962.0,288.0,168,0,0,0,0,0,0,1824.0,58,23
65.0,8450,108.0,0.0,0.0,1349.0,1349.0,1349,0,1349,6,2000.0,539.0,120,55,0,0,0,0,0,2698.0,19,18
70.0,12886,0.0,444.0,0.0,76.0,520.0,1464,0,1464,6,1997.0,480.0,302,0,0,0,100,0,0,1984.0,56,20
41.0,5395,0.0,733.0,0.0,604.0,1337.0,1337,0,1337,5,1993.0,462.0,96,0,70,168,0,0,0,2674.0,26,26
80.0,8963,289.0,575.0,80.0,487.0,1142.0,1175,0,2715,11,1994.0,831.0,0,204,0,0,0,0,0,3857.0,43,23
64.0,8795,0.0,300.0,0.0,652.0,952.0,980,0,2256,8,2000.0,554.0,224,54,0,0,0,0,0,3208.0,19,19
65.0,11700,0.0,0.0,0.0,1240.0,1240.0,1320,0,2640,8,1950.0,864.0,181,0,386,0,0,0,0,3880.0,139,16
59.0,10593,338.0,919.0,0.0,801.0,1720.0,1720,0,1720,7,1996.0,527.0,240,56,154,0,0,0,0,3440.0,23,23
50.0,8405,0.0,0.0,0.0,0.0,0.0,1088,0,1529,9,1945.0,240.0,92,0,185,0,0,0,0,1529.0,74,69
55.0,8800,0.0,0.0,0.0,576.0,576.0,792,0,1140,7,0.0,0.0,0,160,0,0,0,0,0,1716.0,109,15
64.0,7750,0.0,0.0,0.0,660.0,660.0,660,0,1320,6,2003.0,400.0,0,48,0,0,0,0,0,1980.0,16,16
79.0,9236,0.0,1200.0,0.0,279.0,1479.0,1494,0,1494,6,1997.0,576.0,168,27,0,0,0,0,0,2973.0,22,22
80.0,10240,178.0,0.0,0.0,1030.0,1030.0,1038,0,2098,8,2005.0,878.0,192,52,0,0,0,0,0,3128.0,14,14
61.0,7930,0.0,439.0,472.0,115.0,1026.0,1026,0,1026,5,1969.0,440.0,171,48,0,0,0,0,0,2052.0,50,14
34.0,3230,894.0,381.0,0.0,348.0,729.0,742,0,1471,6,1999.0,440.0,0,24,0,0,0,0,0,2200.0,20,20
68.0,10769,0.0,20.0,0.0,846.0,866.0,866,0,1768,7,2007.0,578.0,144,105,0,0,0,0,0,2634.0,12,12
72.0,11616,328.0,438.0,0.0,234.0,672.0,672,0,1386,6,1978.0,440.0,335,0,0,0,0,0,0,2058.0,41,41
24.0,2280,360.0,549.0,0.0,195.0,744.0,757,0,1501,6,1999.0,440.0,0,0,0,0,0,0,0,2245.0,20,20
65.0,12257,513.0,56.0,64.0,1198.0,1318.0,1328,0,2531,9,1995.0,752.0,222,98,0,0,0,0,0,3849.0,24,24
70.0,9100,0.0,612.0,0.0,252.0,864.0,864,0,864,5,2008.0,300.0,0,0,0,0,0,0,450,1728.0,60,60
60.0,6911,0.0,405.0,0.0,740.0,1145.0,1301,0,1301,5,1965.0,440.0,0,0,0,0,0,0,0,2446.0,95,69
72.0,8640,0.0,24.0,0.0,732.0,756.0,764,0,1547,7,2009.0,614.0,169,45,0,0,0,0,0,2303.0,10,10
82.0,9430,673.0,1163.0,0.0,89.0,1252.0,1268,0,2365,8,1999.0,856.0,0,128,0,0,180,0,0,3617.0,20,20
30.0,9549,0.0,437.0,1057.0,0.0,1494.0,1494,0,1494,6,1995.0,481.0,0,30,0,0,216,0,0,2988.0,24,23
75.0,14587,284.0,0.0,0.0,1498.0,1498.0,1506,0,1506,6,2008.0,592.0,0,174,0,0,0,0,0,3004.0,11,11
80.0,10421,42.0,394.0,0.0,586.0,980.0,980,0,1714,7,1988.0,496.0,228,66,156,0,0,0,500,2694.0,31,31
75.0,12508,0.0,660.0,0.0,323.0,983.0,983,0,1750,7,1989.0,423.0,245,0,156,0,0,0,1300,2733.0,79,34
70.0,9100,0.0,24.0,0.0,1836.0,1860.0,1836,0,1836,8,2004.0,484.0,120,33,0,0,0,0,0,3696.0,15,14
47.0,53504,603.0,1416.0,0.0,234.0,1650.0,1690,0,3279,12,2003.0,841.0,503,36,0,0,210,0,0,4929.0,16,16
72.0,7252,0.0,685.0,0.0,173.0,858.0,858,0,858,5,1983.0,576.0,120,0,0,0,0,0,0,1716.0,37,37
67.0,8877,0.0,836.0,0.0,0.0,836.0,1220,0,1220,6,1951.0,396.0,0,0,0,0,0,0,0,2056.0,68,68
94.0,7819,0.0,422.0,127.0,480.0,1029.0,1117,0,1117,6,1976.0,672.0,144,0,0,0,0,0,0,2146.0,43,43
70.0,10150,1.0,456.0,0.0,456.0,912.0,912,0,912,5,1958.0,275.0,0,0,0,0,0,0,0,1824.0,61,61
110.0,14226,375.0,0.0,0.0,1935.0,1935.0,1973,0,1973,9,2006.0,895.0,315,45,0,0,0,0,0,3908.0,13,13
32.0,4500,320.0,866.0,0.0,338.0,1204.0,1204,0,1204,5,1998.0,412.0,0,247,0,0,0,0,0,2408.0,21,21
86.0,11210,240.0,20.0,0.0,1594.0,1614.0,1614,0,1614,7,2005.0,865.0,144,59,0,0,0,0,0,3228.0,14,13
100.0,13350,0.0,762.0,0.0,102.0,864.0,894,0,894,5,1974.0,440.0,241,0,0,0,0,0,0,1758.0,45,45
60.0,8400,320.0,0.0,0.0,0.0,0.0,2020,0,2020,10,1977.0,630.0,0,0,0,0,0,0,0,2020.0,42,42
78.0,10530,90.0,975.0,0.0,0.0,975.0,1004,0,1004,4,1977.0,504.0,0,0,0,0,0,0,0,1979.0,42,42
63.0,7875,38.0,0.0,0.0,1237.0,1237.0,1253,0,1253,6,1995.0,402.0,220,21,0,0,0,0,0,2490.0,24,23
65.0,7153,0.0,387.0,0.0,374.0,761.0,810,0,1603,7,1992.0,484.0,0,124,0,0,0,0,0,2364.0,27,27
67.0,16285,0.0,0.0,0.0,1413.0,1413.0,1430,0,1430,6,2001.0,605.0,0,33,0,0,0,0,0,2843.0,18,17
74.0,9101,104.0,1097.0,0.0,0.0,1097.0,1110,0,1110,4,1978.0,602.0,303,30,0,0,0,0,0,2207.0,41,41
35.0,6300,0.0,0.0,0.0,742.0,742.0,742,0,1484,9,0.0,0.0,0,291,134,0,0,0,0,2226.0,105,18
80.0,9790,0.0,251.0,630.0,491.0,1372.0,1342,0,1342,7,1967.0,457.0,0,0,0,0,197,0,0,2714.0,52,52
60.0,10800,0.0,686.0,0.0,0.0,686.0,966,0,1652,7,1961.0,416.0,0,0,196,0,0,0,1200,2338.0,104,69
76.0,10142,0.0,656.0,0.0,300.0,956.0,956,0,2084,8,2004.0,618.0,0,45,0,0,0,0,0,3040.0,15,15
50.0,6000,0.0,0.0,0.0,901.0,901.0,901,0,901,4,1954.0,281.0,0,0,0,0,0,0,0,1802.0,65,19
80.5,12205,157.0,568.0,0.0,264.0,832.0,976,0,2087,9,1966.0,444.0,133,168,0,0,0,0,0,2919.0,53,12
43.0,3182,11.0,16.0,0.0,1129.0,1145.0,1145,0,1145,5,2005.0,397.0,100,16,0,0,0,0,0,2290.0,14,13
74.0,11333,0.0,539.0,0.0,490.0,1029.0,1062,0,1062,5,1976.0,539.0,120,0,0,0,0,0,0,2091.0,43,43
92.0,9920,0.0,862.0,0.0,255.0,1117.0,1127,0,2013,8,1997.0,455.0,180,130,0,0,0,0,0,3130.0,23,22
76.0,9158,140.0,0.0,0.0,1496.0,1496.0,1496,0,1496,7,2007.0,474.0,168,130,0,0,0,0,0,2992.0,12,12
64.0,10832,0.0,0.0,0.0,712.0,712.0,1086,0,1895,7,1994.0,409.0,143,46,0,0,0,0,500,2607.0,25,23
